"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	59	206111	28.6
	"Kansas"	"20"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	48	202576	23.7
	"Kansas"	"20"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	20	162325	12.3
	"Kansas"	"20"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	16	158526	10.1 (Unreliable)
	"Kansas"	"20"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	20	105450	19.0
	"Kansas"	"20"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	14	185308	7.6 (Unreliable)
	"Kansas"	"20"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	36	192412	18.7
	"Kansas"	"20"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	22	171813	12.8
	"Kansas"	"20"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	30	174860	17.2
	"Kansas"	"20"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	42	205025	20.5
	"Kansas"	"20"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	50	201239	24.8
	"Kansas"	"20"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	19	167559	11.3 (Unreliable)
	"Kansas"	"20"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	16	163688	9.8 (Unreliable)
	"Kansas"	"20"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	10	107269	9.3 (Unreliable)
	"Kansas"	"20"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	20	188066	10.6
	"Kansas"	"20"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	33	195410	16.9
	"Kansas"	"20"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	34	170308	20.0
	"Kansas"	"20"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	33	173274	19.0
	"Kansas"	"20"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	41	200421	20.5
	"Kansas"	"20"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	48	196878	24.4
	"Kansas"	"20"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	25	175137	14.3
	"Kansas"	"20"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	12	170791	7.0 (Unreliable)
	"Kansas"	"20"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	25	112306	22.3
	"Kansas"	"20"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	19	188745	10.1 (Unreliable)
	"Kansas"	"20"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	52	197849	26.3
	"Kansas"	"20"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	38	169932	22.4
	"Kansas"	"20"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	33	173397	19.0
	"Kansas"	"20"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	49	195153	25.1
	"Kansas"	"20"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	42	191857	21.9
	"Kansas"	"20"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	19	177686	10.7 (Unreliable)
	"Kansas"	"20"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	21	172732	12.2
	"Kansas"	"20"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	14	115727	12.1 (Unreliable)
	"Kansas"	"20"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	19	188664	10.1 (Unreliable)
	"Kansas"	"20"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	36	198579	18.1
	"Kansas"	"20"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	41	170029	24.1
	"Kansas"	"20"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	39	174181	22.4
	"Kansas"	"20"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	45	189508	23.7
	"Kansas"	"20"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	46	186870	24.6
	"Kansas"	"20"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	23	181168	12.7
	"Kansas"	"20"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	29	175272	16.5
	"Kansas"	"20"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	19	116920	16.3 (Unreliable)
	"Kansas"	"20"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	20	188517	10.6
	"Kansas"	"20"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	37	198747	18.6
	"Kansas"	"20"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	35	170111	20.6
	"Kansas"	"20"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	32	174573	18.3
	"Kansas"	"20"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	49	185247	26.5
	"Kansas"	"20"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	42	183221	22.9
	"Kansas"	"20"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	33	184461	17.9
	"Kansas"	"20"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	26	177656	14.6
	"Kansas"	"20"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	13	118714	11.0 (Unreliable)
	"Kansas"	"20"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	24	187892	12.8
	"Kansas"	"20"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	47	199337	23.6
	"Kansas"	"20"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	36	170510	21.1
	"Kansas"	"20"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	46	175603	26.2
	"Kansas"	"20"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	42	180990	23.2
	"Kansas"	"20"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	36	179902	20.0
	"Kansas"	"20"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	24	187540	12.8
	"Kansas"	"20"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	36	179663	20.0
	"Kentucky"	"21"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	10	284672	3.5 (Unreliable)
	"Kentucky"	"21"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	33	285353	11.6
	"Kentucky"	"21"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	22	324696	6.8
	"Kentucky"	"21"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	49	316592	15.5
	"Kentucky"	"21"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	18	275483	6.5 (Unreliable)
	"Kentucky"	"21"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	21	265956	7.9
	"Kentucky"	"21"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	10	190169	5.3 (Unreliable)
	"Kentucky"	"21"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	17	144151	11.8 (Unreliable)
	"Kentucky"	"21"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	19	282745	6.7 (Unreliable)
	"Kentucky"	"21"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	34	284833	11.9
	"Kentucky"	"21"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	24	324887	7.4
	"Kentucky"	"21"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	59	316845	18.6
	"Kentucky"	"21"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	22	282606	7.8
	"Kentucky"	"21"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	27	273499	9.9
	"Kentucky"	"21"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	21	149645	14.0
	"Kentucky"	"21"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	27	276723	9.8
	"Kentucky"	"21"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	50	280225	17.8
	"Kentucky"	"21"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	49	321940	15.2
	"Kentucky"	"21"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	83	315403	26.3
	"Kentucky"	"21"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	26	294095	8.8
	"Kentucky"	"21"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	45	284916	15.8
	"Kentucky"	"21"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	13	198213	6.6 (Unreliable)
	"Kentucky"	"21"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	13	146915	8.8 (Unreliable)
	"Kentucky"	"21"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	21	151141	13.9
	"Kentucky"	"21"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	29	274591	10.6
	"Kentucky"	"21"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	73	277791	26.3
	"Kentucky"	"21"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	57	317609	17.9
	"Kentucky"	"21"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	100	311631	32.1
	"Kentucky"	"21"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	32	296959	10.8
	"Kentucky"	"21"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	50	287822	17.4
	"Kentucky"	"21"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	19	210005	9.0 (Unreliable)
	"Kentucky"	"21"	"2003"	"2003"	"15-19 years"	"15-19"	"Male"	"M"	14	146278	9.6 (Unreliable)
	"Kentucky"	"21"	"2003"	"2003"	"20-24 years"	"20-24"	"Female"	"F"	16	149498	10.7 (Unreliable)
	"Kentucky"	"21"	"2003"	"2003"	"20-24 years"	"20-24"	"Male"	"M"	37	150928	24.5
	"Kentucky"	"21"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	40	274358	14.6
	"Kentucky"	"21"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	69	275985	25.0
	"Kentucky"	"21"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	74	313124	23.6
	"Kentucky"	"21"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	111	307113	36.1
	"Kentucky"	"21"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	62	302940	20.5
	"Kentucky"	"21"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	76	293030	25.9
	"Kentucky"	"21"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	22	219066	10.0
	"Kentucky"	"21"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	18	204527	8.8 (Unreliable)
	"Kentucky"	"21"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	39	153105	25.5
	"Kentucky"	"21"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	48	273802	17.5
	"Kentucky"	"21"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	72	278402	25.9
	"Kentucky"	"21"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	62	309138	20.1
	"Kentucky"	"21"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	103	306210	33.6
	"Kentucky"	"21"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	46	306959	15.0
	"Kentucky"	"21"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	83	296646	28.0
	"Kentucky"	"21"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	12	227362	5.3 (Unreliable)
	"Kentucky"	"21"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	10	213123	4.7 (Unreliable)
	"Kentucky"	"21"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	10	152619	6.6 (Unreliable)
	"Kentucky"	"21"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	19	148960	12.8 (Unreliable)
	"Kentucky"	"21"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	11	146652	7.5 (Unreliable)
	"Kentucky"	"21"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	39	152177	25.6
	"Kentucky"	"21"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	35	275514	12.7
	"Kentucky"	"21"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	116	279001	41.6
	"Kentucky"	"21"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	69	305949	22.6
	"Kentucky"	"21"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	119	303411	39.2
	"Kentucky"	"21"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	79	312020	25.3
	"Kentucky"	"21"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	94	301962	31.1
	"Kentucky"	"21"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	16	236695	6.8 (Unreliable)
	"Kentucky"	"21"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	21	222225	9.4
	"Kentucky"	"21"	"2006"	"2006"	"15-19 years"	"15-19"	"Male"	"M"	11	150161	7.3 (Unreliable)
	"Kentucky"	"21"	"2006"	"2006"	"20-24 years"	"20-24"	"Female"	"F"	14	142648	9.8 (Unreliable)
	"Kentucky"	"21"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	45	147539	30.5
	"Kentucky"	"21"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	53	276991	19.1
	"Kentucky"	"21"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	140	278078	50.3
	"Kentucky"	"21"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	76	304767	24.9
	"Kentucky"	"21"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	125	302705	41.3
	"Kentucky"	"21"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	75	317515	23.6
	"Kentucky"	"21"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	91	307089	29.6
	"Kentucky"	"21"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	30	246090	12.2
	"Kentucky"	"21"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	24	231395	10.4
	"Kentucky"	"21"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	11	158043	7.0 (Unreliable)
	"Kentucky"	"21"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	16	141866	11.3 (Unreliable)
	"Kentucky"	"21"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	49	149086	32.9
	"Kentucky"	"21"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	47	277221	17.0
	"Kentucky"	"21"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	139	280850	49.5
	"Kentucky"	"21"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	73	300834	24.3
	"Kentucky"	"21"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	110	301797	36.4
	"Kentucky"	"21"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	70	321064	21.8
	"Kentucky"	"21"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	109	309577	35.2
	"Kentucky"	"21"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	30	254200	11.8
	"Kentucky"	"21"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	29	239119	12.1
	"Kentucky"	"21"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	10	161637	6.2 (Unreliable)
	"Kentucky"	"21"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	10	153122	6.5 (Unreliable)
	"Kentucky"	"21"	"2008"	"2008"	"20-24 years"	"20-24"	"Female"	"F"	10	141002	7.1 (Unreliable)
	"Kentucky"	"21"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	35	145569	24.0
	"Kentucky"	"21"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	62	278885	22.2
	"Kentucky"	"21"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	113	280044	40.4
	"Kentucky"	"21"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	78	296772	26.3
	"Kentucky"	"21"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	129	297240	43.4
	"Kentucky"	"21"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	104	324628	32.0
	"Kentucky"	"21"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	131	313453	41.8
	"Kentucky"	"21"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	32	262117	12.2
	"Kentucky"	"21"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	23	246524	9.3
	"Kentucky"	"21"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	11	141342	7.8 (Unreliable)
	"Kentucky"	"21"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	36	147055	24.5
	"Kentucky"	"21"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	39	279462	14.0
	"Kentucky"	"21"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	119	284829	41.8
	"Kentucky"	"21"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	87	290723	29.9
	"Kentucky"	"21"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	126	292679	43.1
	"Kentucky"	"21"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	107	326124	32.8
	"Kentucky"	"21"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	140	315593	44.4
	"Kentucky"	"21"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	31	270338	11.5
	"Kentucky"	"21"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	40	254045	15.7
	"Kentucky"	"21"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	14	142536	9.8 (Unreliable)
	"Kentucky"	"21"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	35	147432	23.7
	"Kentucky"	"21"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	69	280441	24.6
	"Kentucky"	"21"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	158	285775	55.3
	"Kentucky"	"21"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	110	287181	38.3
	"Kentucky"	"21"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	168	289481	58.0
	"Kentucky"	"21"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	117	326612	35.8
	"Kentucky"	"21"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	180	316485	56.9
	"Kentucky"	"21"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	45	277968	16.2
	"Kentucky"	"21"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	53	261025	20.3
	"Kentucky"	"21"	"2011"	"2011"	"15-19 years"	"15-19"	"Male"	"M"	11	149290	7.4 (Unreliable)
	"Kentucky"	"21"	"2011"	"2011"	"20-24 years"	"20-24"	"Female"	"F"	17	149243	11.4 (Unreliable)
	"Kentucky"	"21"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	36	153243	23.5
	"Kentucky"	"21"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	84	281667	29.8
	"Kentucky"	"21"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	145	285878	50.7
	"Kentucky"	"21"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	121	284650	42.5
	"Kentucky"	"21"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	198	285813	69.3
	"Kentucky"	"21"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	128	323683	39.5
	"Kentucky"	"21"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	179	314058	57.0
	"Kentucky"	"21"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	42	288895	14.5
	"Kentucky"	"21"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	51	271018	18.8
	"Kentucky"	"21"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	13	177938	7.3 (Unreliable)
	"Kentucky"	"21"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	12	155646	7.7 (Unreliable)
	"Kentucky"	"21"	"2012"	"2012"	"15-19 years"	"15-19"	"Female"	"F"	10	137979	7.2 (Unreliable)
	"Kentucky"	"21"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	11	152752	7.2 (Unreliable)
	"Kentucky"	"21"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	48	158647	30.3
	"Kentucky"	"21"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	83	280487	29.6
	"Kentucky"	"21"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	147	285907	51.4
	"Kentucky"	"21"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	97	282750	34.3
	"Kentucky"	"21"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	172	283931	60.6
	"Kentucky"	"21"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	146	318487	45.8
	"Kentucky"	"21"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	188	309701	60.7
	"Kentucky"	"21"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	59	290838	20.3
	"Kentucky"	"21"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	74	272309	27.2
	"Kentucky"	"21"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	12	188991	6.3 (Unreliable)
	"Kentucky"	"21"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	13	166069	7.8 (Unreliable)
	"Kentucky"	"21"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	22	154566	14.2
	"Kentucky"	"21"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	47	160554	29.3
	"Kentucky"	"21"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	69	280053	24.6
	"Kentucky"	"21"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	144	284368	50.6
	"Kentucky"	"21"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	102	281852	36.2
	"Kentucky"	"21"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	175	282738	61.9
	"Kentucky"	"21"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	116	313772	37.0
	"Kentucky"	"21"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	160	305503	52.4
	"Kentucky"	"21"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	56	295211	19.0
	"Kentucky"	"21"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	90	275674	32.6
	"Kentucky"	"21"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	12	196894	6.1 (Unreliable)
	"Kentucky"	"21"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	13	173338	7.5 (Unreliable)
	"Kentucky"	"21"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	19	153854	12.3 (Unreliable)
	"Kentucky"	"21"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	37	162274	22.8
	"Kentucky"	"21"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	69	281122	24.5
	"Kentucky"	"21"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	158	284601	55.5
	"Kentucky"	"21"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	100	280246	35.7
	"Kentucky"	"21"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	169	280742	60.2
	"Kentucky"	"21"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	125	309541	40.4
	"Kentucky"	"21"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	171	301224	56.8
	"Kentucky"	"21"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	76	299052	25.4
	"Kentucky"	"21"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	102	278591	36.6
	"Kentucky"	"21"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	15	204735	7.3 (Unreliable)
	"Kentucky"	"21"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	15	180722	8.3 (Unreliable)
	"Kentucky"	"21"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	11	146374	7.5 (Unreliable)
	"Kentucky"	"21"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	19	150417	12.6 (Unreliable)
	"Kentucky"	"21"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	39	160799	24.3
	"Kentucky"	"21"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	98	282761	34.7
	"Kentucky"	"21"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	199	285627	69.7
	"Kentucky"	"21"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	142	279484	50.8
	"Kentucky"	"21"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	208	279552	74.4
	"Kentucky"	"21"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	150	305898	49.0
	"Kentucky"	"21"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	189	298014	63.4
	"Kentucky"	"21"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	64	303029	21.1
	"Kentucky"	"21"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	107	282516	37.9
	"Kentucky"	"21"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	13	211674	6.1 (Unreliable)
	"Kentucky"	"21"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	10	187192	5.3 (Unreliable)
	"Louisiana"	"22"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	14	310491	4.5 (Unreliable)
	"Louisiana"	"22"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	32	298091	10.7
	"Louisiana"	"22"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	21	356925	5.9
	"Louisiana"	"22"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	45	339382	13.3
	"Louisiana"	"22"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	22	293386	7.5
	"Louisiana"	"22"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	22	277057	7.9
	"Louisiana"	"22"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	20	161398	12.4
