"Notes"	"Year"	"Year Code"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2002"	"2002"	"Vermont"	"50"	"Small Metro"	"4"	17	203052	8.4 (Unreliable)	8.0 (Unreliable)
	"2002"	"2002"	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	19	251887	7.5 (Unreliable)	7.5 (Unreliable)
	"2002"	"2002"	"Vermont"	"50"	"NonCore (non-metro)"	"6"	11	160503	6.9 (Unreliable)	6.8 (Unreliable)
	"2002"	"2002"	"Virginia"	"51"	"Large Central Metro"	"1"	89	1190151	7.5	7.1
	"2002"	"2002"	"Virginia"	"51"	"Large Fringe Metro"	"2"	196	3761108	5.2	5.0
	"2002"	"2002"	"Virginia"	"51"	"Medium Metro"	"3"	65	612627	10.6	10.8
	"2002"	"2002"	"Virginia"	"51"	"Small Metro"	"4"	56	674351	8.3	8.8
	"2002"	"2002"	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	37	286422	12.9	13.3
	"2002"	"2002"	"Virginia"	"51"	"NonCore (non-metro)"	"6"	66	762214	8.7	9.1
	"2002"	"2002"	"Washington"	"53"	"Large Central Metro"	"1"	195	1758685	11.1	10.2
	"2002"	"2002"	"Washington"	"53"	"Large Fringe Metro"	"2"	181	1735908	10.4	10.2
	"2002"	"2002"	"Washington"	"53"	"Medium Metro"	"3"	111	1136505	9.8	9.8
	"2002"	"2002"	"Washington"	"53"	"Small Metro"	"4"	86	778131	11.1	11.5
	"2002"	"2002"	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	45	499398	9.0	9.5
	"2002"	"2002"	"Washington"	"53"	"NonCore (non-metro)"	"6"	25	143722	17.4	19.4
	"2002"	"2002"	"West Virginia"	"54"	"Medium Metro"	"3"	47	293459	16.0	16.3
	"2002"	"2002"	"West Virginia"	"54"	"Small Metro"	"4"	73	752303	9.7	9.8
	"2002"	"2002"	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	56	301430	18.6	19.6
	"2002"	"2002"	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	47	413455	11.4	11.5
	"2002"	"2002"	"Wisconsin"	"55"	"Large Central Metro"	"1"	128	939854	13.6	14.1
	"2002"	"2002"	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	35	834117	4.2	4.1
	"2002"	"2002"	"Wisconsin"	"55"	"Medium Metro"	"3"	46	884611	5.2	5.1
	"2002"	"2002"	"Wisconsin"	"55"	"Small Metro"	"4"	60	1308893	4.6	4.6
	"2002"	"2002"	"Wisconsin"	"55"	"Micropolitan (non-metro)"	"5"	39	755135	5.2	5.2
	"2002"	"2002"	"Wisconsin"	"55"	"NonCore (non-metro)"	"6"	32	722552	4.4	4.7
	"2002"	"2002"	"Wyoming"	"56"	"Small Metro"	"4"	14	150780	9.3 (Unreliable)	9.4 (Unreliable)
	"2002"	"2002"	"Wyoming"	"56"	"Micropolitan (non-metro)"	"5"	13	207574	6.3 (Unreliable)	6.3 (Unreliable)
	"2003"	"2003"	"Alabama"	"01"	"Large Central Metro"	"1"	46	657513	7.0	7.1
	"2003"	"2003"	"Alabama"	"01"	"Large Fringe Metro"	"2"	16	413373	3.9 (Unreliable)	3.8 (Unreliable)
	"2003"	"2003"	"Alabama"	"01"	"Medium Metro"	"3"	49	1159478	4.2	4.2
	"2003"	"2003"	"Alabama"	"01"	"Small Metro"	"4"	50	1118032	4.5	4.5
	"2003"	"2003"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	19	512778	3.7 (Unreliable)	4.0 (Unreliable)
	"2003"	"2003"	"Alabama"	"01"	"NonCore (non-metro)"	"6"	17	642317	2.6 (Unreliable)	2.8 (Unreliable)
	"2003"	"2003"	"Alaska"	"02"	"Medium Metro"	"3"	51	337730	15.1	15.1
	"2003"	"2003"	"Alaska"	"02"	"Small Metro"	"4"	10	86885	11.5 (Unreliable)	11.5 (Unreliable)
	"2003"	"2003"	"Alaska"	"02"	"NonCore (non-metro)"	"6"	18	179471	10.0 (Unreliable)	10.2 (Unreliable)
	"2003"	"2003"	"Arizona"	"04"	"Large Central Metro"	"1"	368	3328468	11.1	11.4
	"2003"	"2003"	"Arizona"	"04"	"Large Fringe Metro"	"2"	26	207920	12.5	13.2
	"2003"	"2003"	"Arizona"	"04"	"Medium Metro"	"3"	169	885893	19.1	19.5
	"2003"	"2003"	"Arizona"	"04"	"Small Metro"	"4"	78	766246	10.2	11.1
	"2003"	"2003"	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	29	226476	12.8	14.7
	"2003"	"2003"	"Arkansas"	"05"	"Medium Metro"	"3"	83	1161945	7.1	7.2
	"2003"	"2003"	"Arkansas"	"05"	"Small Metro"	"4"	24	360868	6.7	7.0
	"2003"	"2003"	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	33	560021	5.9	6.2
	"2003"	"2003"	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	42	591730	7.1	7.8
	"2003"	"2003"	"California"	"06"	"Large Central Metro"	"1"	1867	22595325	8.3	8.3
	"2003"	"2003"	"California"	"06"	"Large Fringe Metro"	"2"	295	4468966	6.6	6.6
	"2003"	"2003"	"California"	"06"	"Medium Metro"	"3"	670	6283276	10.7	11.2
	"2003"	"2003"	"California"	"06"	"Small Metro"	"4"	133	1083340	12.3	12.6
	"2003"	"2003"	"California"	"06"	"Micropolitan (non-metro)"	"5"	108	552568	19.5	19.1
	"2003"	"2003"	"California"	"06"	"NonCore (non-metro)"	"6"	35	269684	13.0	13.4
	"2003"	"2003"	"Colorado"	"08"	"Large Central Metro"	"1"	115	552588	20.8	20.2
	"2003"	"2003"	"Colorado"	"08"	"Large Fringe Metro"	"2"	164	1732288	9.5	9.2
	"2003"	"2003"	"Colorado"	"08"	"Medium Metro"	"3"	135	1325305	10.2	10.0
	"2003"	"2003"	"Colorado"	"08"	"Small Metro"	"4"	29	272901	10.6	11.1
	"2003"	"2003"	"Colorado"	"08"	"Micropolitan (non-metro)"	"5"	29	345591	8.4	7.9
	"2003"	"2003"	"Colorado"	"08"	"NonCore (non-metro)"	"6"	30	300059	10.0	9.9
	"2003"	"2003"	"Connecticut"	"09"	"Large Central Metro"	"1"	80	873335	9.2	9.2
	"2003"	"2003"	"Connecticut"	"09"	"Large Fringe Metro"	"2"	19	306059	6.2 (Unreliable)	6.1 (Unreliable)
	"2003"	"2003"	"Connecticut"	"09"	"Medium Metro"	"3"	194	2117518	9.2	9.1
	"2003"	"2003"	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	14	187424	7.5 (Unreliable)	8.4 (Unreliable)
	"2003"	"2003"	"Delaware"	"10"	"Large Fringe Metro"	"2"	54	514769	10.5	10.2
	"2003"	"2003"	"Delaware"	"10"	"Medium Metro"	"3"	10	168629	5.9 (Unreliable)	6.1 (Unreliable)
	"2003"	"2003"	"Delaware"	"10"	"Small Metro"	"4"	13	134605	9.7 (Unreliable)	10.0 (Unreliable)
	"2003"	"2003"	"District of Columbia"	"11"	"Large Central Metro"	"1"	103	568502	18.1	18.1
	"2003"	"2003"	"Florida"	"12"	"Large Central Metro"	"1"	585	6128658	9.5	9.4
	"2003"	"2003"	"Florida"	"12"	"Large Fringe Metro"	"2"	643	4667293	13.8	14.1
	"2003"	"2003"	"Florida"	"12"	"Medium Metro"	"3"	630	4600772	13.7	14.7
	"2003"	"2003"	"Florida"	"12"	"Small Metro"	"4"	117	946314	12.4	14.0
	"2003"	"2003"	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	35	343143	10.2	10.2
	"2003"	"2003"	"Florida"	"12"	"NonCore (non-metro)"	"6"	44	317905	13.8	13.6
	"2003"	"2003"	"Georgia"	"13"	"Large Central Metro"	"1"	72	812568	8.9	8.5
	"2003"	"2003"	"Georgia"	"13"	"Large Fringe Metro"	"2"	242	3759973	6.4	6.3
	"2003"	"2003"	"Georgia"	"13"	"Medium Metro"	"3"	73	1019405	7.2	7.3
	"2003"	"2003"	"Georgia"	"13"	"Small Metro"	"4"	96	1377948	7.0	7.2
	"2003"	"2003"	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	83	907656	9.1	9.3
	"2003"	"2003"	"Georgia"	"13"	"NonCore (non-metro)"	"6"	41	745243	5.5	5.8
	"2003"	"2003"	"Hawaii"	"15"	"Medium Metro"	"3"	70	894311	7.8	7.8
	"2003"	"2003"	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	20	219247	9.1	8.2
	"2003"	"2003"	"Idaho"	"16"	"Medium Metro"	"3"	34	512491	6.6	7.0
	"2003"	"2003"	"Idaho"	"16"	"Small Metro"	"4"	30	352175	8.5	9.2
	"2003"	"2003"	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	25	365951	6.8	7.4
	"2003"	"2003"	"Idaho"	"16"	"NonCore (non-metro)"	"6"	13	132763	9.8 (Unreliable)	9.4 (Unreliable)
	"2003"	"2003"	"Illinois"	"17"	"Large Central Metro"	"1"	448	5294739	8.5	8.5
	"2003"	"2003"	"Illinois"	"17"	"Large Fringe Metro"	"2"	202	3780626	5.3	5.3
	"2003"	"2003"	"Illinois"	"17"	"Medium Metro"	"3"	60	910655	6.6	6.7
	"2003"	"2003"	"Illinois"	"17"	"Small Metro"	"4"	65	1027273	6.3	6.4
	"2003"	"2003"	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	48	908842	5.3	5.7
	"2003"	"2003"	"Illinois"	"17"	"NonCore (non-metro)"	"6"	24	633871	3.8	4.0
	"2003"	"2003"	"Indiana"	"18"	"Large Central Metro"	"1"	70	868576	8.1	8.0
	"2003"	"2003"	"Indiana"	"18"	"Large Fringe Metro"	"2"	133	1862206	7.1	7.1
	"2003"	"2003"	"Indiana"	"18"	"Medium Metro"	"3"	44	919169	4.8	4.9
	"2003"	"2003"	"Indiana"	"18"	"Small Metro"	"4"	92	1073842	8.6	8.9
	"2003"	"2003"	"Indiana"	"18"	"Micropolitan (non-metro)"	"5"	63	1007508	6.3	6.5
	"2003"	"2003"	"Indiana"	"18"	"NonCore (non-metro)"	"6"	32	465337	6.9	7.6
	"2003"	"2003"	"Iowa"	"19"	"Medium Metro"	"3"	42	1023612	4.1	4.1
	"2003"	"2003"	"Iowa"	"19"	"Small Metro"	"4"	19	599228	3.2 (Unreliable)	3.5 (Unreliable)
	"2003"	"2003"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	21	500867	4.2	4.5
	"2003"	"2003"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	14	818292	1.7 (Unreliable)	1.8 (Unreliable)
	"2003"	"2003"	"Kansas"	"20"	"Large Fringe Metro"	"2"	49	752116	6.5	6.4
	"2003"	"2003"	"Kansas"	"20"	"Medium Metro"	"3"	69	590712	11.7	11.8
	"2003"	"2003"	"Kansas"	"20"	"Small Metro"	"4"	24	419714	5.7	6.1
	"2003"	"2003"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	31	543140	5.7	6.0
	"2003"	"2003"	"Kansas"	"20"	"NonCore (non-metro)"	"6"	15	417322	3.6 (Unreliable)	3.7 (Unreliable)
	"2003"	"2003"	"Kentucky"	"21"	"Large Central Metro"	"1"	89	703970	12.6	12.5
	"2003"	"2003"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	75	582329	12.9	12.6
	"2003"	"2003"	"Kentucky"	"21"	"Medium Metro"	"3"	77	641171	12.0	12.1
	"2003"	"2003"	"Kentucky"	"21"	"Small Metro"	"4"	34	387989	8.8	8.9
	"2003"	"2003"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	112	799997	14.0	14.1
	"2003"	"2003"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	173	1001714	17.3	17.8
	"2003"	"2003"	"Louisiana"	"22"	"Large Central Metro"	"1"	28	492187	5.7	5.7
	"2003"	"2003"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	196	872959	22.5	22.5
	"2003"	"2003"	"Louisiana"	"22"	"Medium Metro"	"3"	179	1573408	11.4	11.5
	"2003"	"2003"	"Louisiana"	"22"	"Small Metro"	"4"	79	813813	9.7	10.0
	"2003"	"2003"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	37	399826	9.3	9.6
	"2003"	"2003"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	17	368849	4.6 (Unreliable)	4.9 (Unreliable)
	"2003"	"2003"	"Maine"	"23"	"Medium Metro"	"3"	54	504858	10.7	10.6
	"2003"	"2003"	"Maine"	"23"	"Small Metro"	"4"	26	254899	10.2	9.7
	"2003"	"2003"	"Maine"	"23"	"NonCore (non-metro)"	"6"	45	427218	10.5	11.1
	"2003"	"2003"	"Maryland"	"24"	"Large Central Metro"	"1"	266	629033	42.3	43.1
	"2003"	"2003"	"Maryland"	"24"	"Large Fringe Metro"	"2"	442	4254565	10.4	10.1
	"2003"	"2003"	"Maryland"	"24"	"Medium Metro"	"3"	31	300400	10.3	10.3
	"2003"	"2003"	"Maryland"	"24"	"Small Metro"	"4"	22	166409	13.2	13.0
	"2003"	"2003"	"Maryland"	"24"	"Micropolitan (non-metro)"	"5"	11	65622	16.8 (Unreliable)	17.8 (Unreliable)
	"2003"	"2003"	"Massachusetts"	"25"	"Large Central Metro"	"1"	137	697080	19.7	20.2
	"2003"	"2003"	"Massachusetts"	"25"	"Large Fringe Metro"	"2"	479	3879185	12.3	12.2
	"2003"	"2003"	"Massachusetts"	"25"	"Medium Metro"	"3"	162	1389770	11.7	11.6
	"2003"	"2003"	"Massachusetts"	"25"	"Small Metro"	"4"	36	359434	10.0	11.9
	"2003"	"2003"	"Michigan"	"26"	"Large Central Metro"	"1"	223	2593944	8.6	8.8
	"2003"	"2003"	"Michigan"	"26"	"Large Fringe Metro"	"2"	209	2818686	7.4	7.2
	"2003"	"2003"	"Michigan"	"26"	"Medium Metro"	"3"	107	1608858	6.7	6.8
	"2003"	"2003"	"Michigan"	"26"	"Small Metro"	"4"	104	1185737	8.8	9.0
	"2003"	"2003"	"Michigan"	"26"	"Micropolitan (non-metro)"	"5"	63	1129355	5.6	5.7
	"2003"	"2003"	"Michigan"	"26"	"NonCore (non-metro)"	"6"	55	704572	7.8	8.5
	"2003"	"2003"	"Minnesota"	"27"	"Large Central Metro"	"1"	93	1625416	5.7	5.6
	"2003"	"2003"	"Minnesota"	"27"	"Large Fringe Metro"	"2"	60	1408831	4.3	4.2
	"2003"	"2003"	"Minnesota"	"27"	"Medium Metro"	"3"	24	233419	10.3	11.4
	"2003"	"2003"	"Minnesota"	"27"	"Small Metro"	"4"	26	560442	4.6	4.7
	"2003"	"2003"	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	22	635766	3.5	3.4
	"2003"	"2003"	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	21	589698	3.6	4.0
	"2003"	"2003"	"Mississippi"	"28"	"Large Fringe Metro"	"2"	12	204463	5.9 (Unreliable)	5.9 (Unreliable)
	"2003"	"2003"	"Mississippi"	"28"	"Medium Metro"	"3"	94	906896	10.4	10.3
	"2003"	"2003"	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	57	951500	6.0	6.5
	"2003"	"2003"	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	37	678082	5.5	5.8
	"2003"	"2003"	"Missouri"	"29"	"Large Central Metro"	"1"	118	993807	11.9	11.9
	"2003"	"2003"	"Missouri"	"29"	"Large Fringe Metro"	"2"	165	2159336	7.6	7.6
	"2003"	"2003"	"Missouri"	"29"	"Medium Metro"	"3"	75	409145	18.3	18.7
	"2003"	"2003"	"Missouri"	"29"	"Small Metro"	"4"	40	646592	6.2	6.5
	"2003"	"2003"	"Missouri"	"29"	"Micropolitan (non-metro)"	"5"	61	672118	9.1	9.8
	"2003"	"2003"	"Missouri"	"29"	"NonCore (non-metro)"	"6"	63	828405	7.6	8.4
	"2003"	"2003"	"Montana"	"30"	"Small Metro"	"4"	39	324052	12.0	12.3
	"2003"	"2003"	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	17	254993	6.7 (Unreliable)	6.6 (Unreliable)
	"2003"	"2003"	"Montana"	"30"	"NonCore (non-metro)"	"6"	37	340585	10.9	12.2
	"2003"	"2003"	"Nebraska"	"31"	"Medium Metro"	"3"	31	952394	3.3	3.4
	"2003"	"2003"	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	10	321732	3.1 (Unreliable)	3.1 (Unreliable)
	"2003"	"2003"	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	13	360104	3.6 (Unreliable)	4.1 (Unreliable)
	"2003"	"2003"	"Nevada"	"32"	"Large Central Metro"	"1"	253	1584166	16.0	16.0
	"2003"	"2003"	"Nevada"	"32"	"Medium Metro"	"3"	59	375713	15.7	15.6
	"2003"	"2003"	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	22	203549	10.8	10.6
	"2003"	"2003"	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	39	404739	9.6	9.1
	"2003"	"2003"	"New Hampshire"	"33"	"Medium Metro"	"3"	30	391461	7.7	7.4
	"2003"	"2003"	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	54	437943	12.3	11.9
	"2003"	"2003"	"New Jersey"	"34"	"Large Central Metro"	"1"	172	1937591	8.9	8.6
	"2003"	"2003"	"New Jersey"	"34"	"Large Fringe Metro"	"2"	449	5683492	7.9	7.9
	"2003"	"2003"	"New Jersey"	"34"	"Medium Metro"	"3"	73	730172	10.0	9.8
	"2003"	"2003"	"New Jersey"	"34"	"Small Metro"	"4"	27	250147	10.8	11.2
	"2003"	"2003"	"New Mexico"	"35"	"Medium Metro"	"3"	180	772128	23.3	23.4
	"2003"	"2003"	"New Mexico"	"35"	"Small Metro"	"4"	62	438811	14.1	14.7
	"2003"	"2003"	"New Mexico"	"35"	"Micropolitan (non-metro)"	"5"	102	566798	18.0	19.2
	"2003"	"2003"	"New Mexico"	"35"	"NonCore (non-metro)"	"6"	14	99837	14.0 (Unreliable)	14.2 (Unreliable)
	"2003"	"2003"	"New York"	"36"	"Large Central Metro"	"1"	771	9751590	7.9	7.8
	"2003"	"2003"	"New York"	"36"	"Large Fringe Metro"	"2"	100	5339424	1.9	1.9
	"2003"	"2003"	"New York"	"36"	"Medium Metro"	"3"	41	1798033	2.3	2.2
	"2003"	"2003"	"New York"	"36"	"Small Metro"	"4"	18	859267	2.1 (Unreliable)	2.0 (Unreliable)
	"2003"	"2003"	"New York"	"36"	"Micropolitan (non-metro)"	"5"	26	1020961	2.5	2.5
	"2003"	"2003"	"North Carolina"	"37"	"Large Central Metro"	"1"	87	1449737	6.0	5.8
	"2003"	"2003"	"North Carolina"	"37"	"Large Fringe Metro"	"2"	105	1030916	10.2	10.2
	"2003"	"2003"	"North Carolina"	"37"	"Medium Metro"	"3"	301	3068440	9.8	9.8
	"2003"	"2003"	"North Carolina"	"37"	"Small Metro"	"4"	54	803958	6.7	7.0
	"2003"	"2003"	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	153	1455350	10.5	11.0
	"2003"	"2003"	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	62	614100	10.1	10.5
	"2003"	"2003"	"North Dakota"	"38"	"Small Metro"	"4"	10	297844	3.4 (Unreliable)	3.5 (Unreliable)
	"2003"	"2003"	"Ohio"	"39"	"Large Central Metro"	"1"	252	3280318	7.7	7.7
	"2003"	"2003"	"Ohio"	"39"	"Large Fringe Metro"	"2"	125	2178471	5.7	5.7
	"2003"	"2003"	"Ohio"	"39"	"Medium Metro"	"3"	233	3065899	7.6	7.6
	"2003"	"2003"	"Ohio"	"39"	"Small Metro"	"4"	36	519829	6.9	7.3
	"2003"	"2003"	"Ohio"	"39"	"Micropolitan (non-metro)"	"5"	107	1934214	5.5	5.7
	"2003"	"2003"	"Ohio"	"39"	"NonCore (non-metro)"	"6"	22	456057	4.8	5.1
	"2003"	"2003"	"Oklahoma"	"40"	"Large Central Metro"	"1"	78	674571	11.6	11.9
	"2003"	"2003"	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	33	459848	7.2	7.2
	"2003"	"2003"	"Oklahoma"	"40"	"Medium Metro"	"3"	153	965919	15.8	16.1
	"2003"	"2003"	"Oklahoma"	"40"	"Micropolitan (non-metro)"	"5"	86	754296	11.4	12.2
	"2003"	"2003"	"Oklahoma"	"40"	"NonCore (non-metro)"	"6"	46	532774	8.6	9.6
	"2003"	"2003"	"Oregon"	"41"	"Large Central Metro"	"1"	99	679348	14.6	13.4
	"2003"	"2003"	"Oregon"	"41"	"Large Fringe Metro"	"2"	64	960623	6.7	6.3
	"2003"	"2003"	"Oregon"	"41"	"Medium Metro"	"3"	60	691222	8.7	9.1
	"2003"	"2003"	"Oregon"	"41"	"Small Metro"	"4"	71	584068	12.2	12.3
	"2003"	"2003"	"Oregon"	"41"	"Micropolitan (non-metro)"	"5"	52	536511	9.7	9.9
	"2003"	"2003"	"Pennsylvania"	"42"	"Large Central Metro"	"1"	475	2752222	17.3	17.9
	"2003"	"2003"	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	376	3583647	10.5	10.7
	"2003"	"2003"	"Pennsylvania"	"42"	"Medium Metro"	"3"	303	3399052	8.9	9.1
	"2003"	"2003"	"Pennsylvania"	"42"	"Small Metro"	"4"	112	1126730	9.9	10.1
	"2003"	"2003"	"Pennsylvania"	"42"	"Micropolitan (non-metro)"	"5"	78	1094921	7.1	7.4
	"2003"	"2003"	"Pennsylvania"	"42"	"NonCore (non-metro)"	"6"	37	418086	8.8	9.3
	"2003"	"2003"	"Rhode Island"	"44"	"Large Central Metro"	"1"	94	636149	14.8	15.1
	"2003"	"2003"	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	52	435193	11.9	12.2
	"2003"	"2003"	"South Carolina"	"45"	"Large Fringe Metro"	"2"	17	275268	6.2 (Unreliable)	6.3 (Unreliable)
	"2003"	"2003"	"South Carolina"	"45"	"Medium Metro"	"3"	218	2670399	8.2	8.1
	"2003"	"2003"	"South Carolina"	"45"	"Small Metro"	"4"	21	454399	4.6	4.9
	"2003"	"2003"	"South Carolina"	"45"	"Micropolitan (non-metro)"	"5"	19	430817	4.4 (Unreliable)	4.4 (Unreliable)
	"2003"	"2003"	"South Carolina"	"45"	"NonCore (non-metro)"	"6"	12	319414	3.8 (Unreliable)	4.0 (Unreliable)
	"2003"	"2003"	"South Dakota"	"46"	"Small Metro"	"4"	16	333954	4.8 (Unreliable)	4.8 (Unreliable)
	"2003"	"2003"	"Tennessee"	"47"	"Large Central Metro"	"1"	115	1483964	7.7	7.8
	"2003"	"2003"	"Tennessee"	"47"	"Large Fringe Metro"	"2"	91	958750	9.5	9.4
	"2003"	"2003"	"Tennessee"	"47"	"Medium Metro"	"3"	231	1472548	15.7	15.8
	"2003"	"2003"	"Tennessee"	"47"	"Small Metro"	"4"	60	521971	11.5	11.5
	"2003"	"2003"	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	95	778421	12.2	12.8
	"2003"	"2003"	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	70	632158	11.1	11.7
	"2003"	"2003"	"Texas"	"48"	"Large Central Metro"	"1"	875	10300983	8.5	8.5
	"2003"	"2003"	"Texas"	"48"	"Large Fringe Metro"	"2"	293	3503071	8.4	8.2
	"2003"	"2003"	"Texas"	"48"	"Medium Metro"	"3"	247	3797530	6.5	7.0
	"2003"	"2003"	"Texas"	"48"	"Small Metro"	"4"	134	1537066	8.7	9.1
	"2003"	"2003"	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	100	1529997	6.5	6.9
	"2003"	"2003"	"Texas"	"48"	"NonCore (non-metro)"	"6"	104	1362284	7.6	8.2
	"2003"	"2003"	"Utah"	"49"	"Large Central Metro"	"1"	165	924802	17.8	18.6
	"2003"	"2003"	"Utah"	"49"	"Medium Metro"	"3"	115	927801	12.4	13.1
	"2003"	"2003"	"Utah"	"49"	"Small Metro"	"4"	22	201289	10.9	12.4
	"2003"	"2003"	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	24	133027	18.0	19.1
	"2003"	"2003"	"Utah"	"49"	"NonCore (non-metro)"	"6"	20	126566	15.8	18.3
	"2003"	"2003"	"Vermont"	"50"	"Small Metro"	"4"	18	204201	8.8 (Unreliable)	8.5 (Unreliable)
	"2003"	"2003"	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	33	252237	13.1	12.4
	"2003"	"2003"	"Vermont"	"50"	"NonCore (non-metro)"	"6"	14	161420	8.7 (Unreliable)	8.8 (Unreliable)
	"2003"	"2003"	"Virginia"	"51"	"Large Central Metro"	"1"	92	1186348	7.8	7.5
	"2003"	"2003"	"Virginia"	"51"	"Large Fringe Metro"	"2"	222	3830650	5.8	5.6
	"2003"	"2003"	"Virginia"	"51"	"Medium Metro"	"3"	64	617067	10.4	10.3
	"2003"	"2003"	"Virginia"	"51"	"Small Metro"	"4"	50	681600	7.3	7.6
	"2003"	"2003"	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	55	285568	19.3	19.8
	"2003"	"2003"	"Virginia"	"51"	"NonCore (non-metro)"	"6"	64	765744	8.4	8.8
	"2003"	"2003"	"Washington"	"53"	"Large Central Metro"	"1"	190	1763440	10.8	9.9
	"2003"	"2003"	"Washington"	"53"	"Large Fringe Metro"	"2"	217	1753725	12.4	12.0
	"2003"	"2003"	"Washington"	"53"	"Medium Metro"	"3"	150	1151628	13.0	12.9
	"2003"	"2003"	"Washington"	"53"	"Small Metro"	"4"	79	786149	10.0	10.7
	"2003"	"2003"	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	43	504488	8.5	9.2
	"2003"	"2003"	"Washington"	"53"	"NonCore (non-metro)"	"6"	17	144685	11.7 (Unreliable)	12.0 (Unreliable)
	"2003"	"2003"	"West Virginia"	"54"	"Medium Metro"	"3"	54	297814	18.1	18.7
	"2003"	"2003"	"West Virginia"	"54"	"Small Metro"	"4"	94	752808	12.5	12.9
	"2003"	"2003"	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	42	301479	13.9	14.7
	"2003"	"2003"	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	65	414119	15.7	16.9
	"2003"	"2003"	"Wisconsin"	"55"	"Large Central Metro"	"1"	143	939513	15.2	15.8
	"2003"	"2003"	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	47	845345	5.6	5.5
	"2003"	"2003"	"Wisconsin"	"55"	"Medium Metro"	"3"	63	894097	7.0	6.9
	"2003"	"2003"	"Wisconsin"	"55"	"Small Metro"	"4"	74	1315998	5.6	5.6
	"2003"	"2003"	"Wisconsin"	"55"	"Micropolitan (non-metro)"	"5"	30	758898	4.0	4.0
	"2003"	"2003"	"Wisconsin"	"55"	"NonCore (non-metro)"	"6"	26	725352	3.6	4.0
	"2003"	"2003"	"Wyoming"	"56"	"Small Metro"	"4"	10	152330	6.6 (Unreliable)	6.2 (Unreliable)
	"2003"	"2003"	"Wyoming"	"56"	"Micropolitan (non-metro)"	"5"	11	208748	5.3 (Unreliable)	5.2 (Unreliable)
	"2004"	"2004"	"Alabama"	"01"	"Large Central Metro"	"1"	54	656023	8.2	8.1
	"2004"	"2004"	"Alabama"	"01"	"Large Fringe Metro"	"2"	26	422181	6.2	6.2
	"2004"	"2004"	"Alabama"	"01"	"Medium Metro"	"3"	69	1167714	5.9	5.9
	"2004"	"2004"	"Alabama"	"01"	"Small Metro"	"4"	67	1129680	5.9	6.0
	"2004"	"2004"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	32	514635	6.2	6.5
	"2004"	"2004"	"Alabama"	"01"	"NonCore (non-metro)"	"6"	35	640496	5.5	6.0
