State,Year,Age Group,Gender,Deaths,Population,Crude Rate,rate_unreliable,code
Georgia,2000.0,25-34 years,Male,55.0,655985.0,8.4,0,GA
Georgia,2000.0,35-44 years,Female,51.0,682580.0,7.5,0,GA
Georgia,2000.0,35-44 years,Male,62.0,669924.0,9.3,0,GA
Georgia,2000.0,45-54 years,Female,42.0,554548.0,7.6,0,GA
Georgia,2000.0,45-54 years,Male,52.0,524509.0,9.9,0,GA
Georgia,2000.0,55-64 years,Female,15.0,343218.0,4.4,1,GA
Georgia,2000.0,55-64 years,Male,12.0,317646.0,3.8,1,GA
Georgia,2001.0,20-24 years,Male,27.0,319017.0,8.5,0,GA
Georgia,2001.0,25-34 years,Female,37.0,641539.0,5.8,0,GA
Georgia,2001.0,25-34 years,Male,56.0,654323.0,8.6,0,GA
Georgia,2001.0,35-44 years,Female,70.0,691870.0,10.1,0,GA
Georgia,2001.0,35-44 years,Male,106.0,680285.0,15.6,0,GA
Georgia,2001.0,45-54 years,Female,50.0,583689.0,8.6,0,GA
Georgia,2001.0,45-54 years,Male,87.0,551681.0,15.8,0,GA
Georgia,2001.0,55-64 years,Female,17.0,359271.0,4.7,1,GA
Georgia,2001.0,55-64 years,Male,21.0,332781.0,6.3,0,GA
Georgia,2002.0,15-19 years,Male,11.0,318202.0,3.5,1,GA
Georgia,2002.0,20-24 years,Male,27.0,322364.0,8.4,0,GA
Georgia,2002.0,25-34 years,Female,31.0,642243.0,4.8,0,GA
Georgia,2002.0,25-34 years,Male,64.0,650598.0,9.8,0,GA
Georgia,2002.0,35-44 years,Female,76.0,693886.0,11.0,0,GA
Georgia,2002.0,35-44 years,Male,119.0,681909.0,17.5,0,GA
Georgia,2002.0,45-54 years,Female,62.0,595144.0,10.4,0,GA
Georgia,2002.0,45-54 years,Male,104.0,562113.0,18.5,0,GA
Georgia,2002.0,55-64 years,Female,15.0,385685.0,3.9,1,GA
Georgia,2002.0,55-64 years,Male,20.0,356990.0,5.6,0,GA
Georgia,2003.0,15-19 years,Male,11.0,321904.0,3.4,1,GA
Georgia,2003.0,20-24 years,Male,38.0,321106.0,11.8,0,GA
Georgia,2003.0,25-34 years,Female,40.0,643854.0,6.2,0,GA
Georgia,2003.0,25-34 years,Male,79.0,643916.0,12.3,0,GA
Georgia,2003.0,35-44 years,Female,75.0,694709.0,10.8,0,GA
Georgia,2003.0,35-44 years,Male,112.0,680379.0,16.5,0,GA
Georgia,2003.0,45-54 years,Female,74.0,608588.0,12.2,0,GA
Georgia,2003.0,45-54 years,Male,86.0,574292.0,15.0,0,GA
Georgia,2003.0,55-64 years,Female,30.0,408845.0,7.3,0,GA
Georgia,2003.0,55-64 years,Male,19.0,378497.0,5.0,1,GA
Georgia,2004.0,20-24 years,Female,12.0,318148.0,3.8,1,GA
Georgia,2004.0,20-24 years,Male,28.0,332037.0,8.4,0,GA
Georgia,2004.0,25-34 years,Female,44.0,646165.0,6.8,0,GA
Georgia,2004.0,25-34 years,Male,78.0,648771.0,12.0,0,GA
Georgia,2004.0,35-44 years,Female,92.0,696292.0,13.2,0,GA
Georgia,2004.0,35-44 years,Male,125.0,683765.0,18.3,0,GA
Georgia,2004.0,45-54 years,Female,93.0,621478.0,15.0,0,GA
Georgia,2004.0,45-54 years,Male,101.0,587382.0,17.2,0,GA
Georgia,2004.0,55-64 years,Female,25.0,431527.0,5.8,0,GA
Georgia,2004.0,55-64 years,Male,29.0,397981.0,7.3,0,GA
Georgia,2005.0,15-19 years,Male,16.0,338996.0,4.7,1,GA
Georgia,2005.0,20-24 years,Female,10.0,316003.0,3.2,1,GA
Georgia,2005.0,20-24 years,Male,50.0,325141.0,15.4,0,GA
Georgia,2005.0,25-34 years,Female,38.0,652424.0,5.8,0,GA
Georgia,2005.0,25-34 years,Male,80.0,640748.0,12.5,0,GA
Georgia,2005.0,35-44 years,Female,85.0,704287.0,12.1,0,GA
Georgia,2005.0,35-44 years,Male,126.0,688333.0,18.3,0,GA
Georgia,2005.0,45-54 years,Female,93.0,639192.0,14.5,0,GA
Georgia,2005.0,45-54 years,Male,131.0,604583.0,21.7,0,GA
Georgia,2005.0,55-64 years,Female,35.0,456830.0,7.7,0,GA
Georgia,2005.0,55-64 years,Male,33.0,419233.0,7.9,0,GA
Georgia,2006.0,15-19 years,Male,13.0,348205.0,3.7,1,GA
Georgia,2006.0,20-24 years,Female,15.0,318243.0,4.7,1,GA
Georgia,2006.0,20-24 years,Male,39.0,333813.0,11.7,0,GA
Georgia,2006.0,25-34 years,Female,44.0,662235.0,6.6,0,GA
Georgia,2006.0,25-34 years,Male,109.0,650142.0,16.8,0,GA
Georgia,2006.0,35-44 years,Female,99.0,715587.0,13.8,0,GA
Georgia,2006.0,35-44 years,Male,143.0,699702.0,20.4,0,GA
Georgia,2006.0,45-54 years,Female,117.0,657665.0,17.8,0,GA
Georgia,2006.0,45-54 years,Male,146.0,623011.0,23.4,0,GA
Georgia,2006.0,55-64 years,Female,33.0,481445.0,6.9,0,GA
Georgia,2006.0,55-64 years,Male,40.0,438605.0,9.1,0,GA
Georgia,2007.0,15-19 years,Male,22.0,356351.0,6.2,0,GA
Georgia,2007.0,20-24 years,Female,15.0,322022.0,4.7,1,GA
Georgia,2007.0,20-24 years,Male,58.0,334088.0,17.4,0,GA
Georgia,2007.0,25-34 years,Female,57.0,670449.0,8.5,0,GA
Georgia,2007.0,25-34 years,Male,114.0,650008.0,17.5,0,GA
Georgia,2007.0,35-44 years,Female,90.0,723180.0,12.4,0,GA
Georgia,2007.0,35-44 years,Male,146.0,703800.0,20.7,0,GA
Georgia,2007.0,45-54 years,Female,119.0,677189.0,17.6,0,GA
Georgia,2007.0,45-54 years,Male,150.0,641729.0,23.4,0,GA
Georgia,2007.0,55-64 years,Female,54.0,505671.0,10.7,0,GA
Georgia,2007.0,55-64 years,Male,58.0,457816.0,12.7,0,GA
Georgia,2007.0,65-74 years,Female,10.0,289115.0,3.5,1,GA
Georgia,2008.0,15-19 years,Male,33.0,362232.0,9.1,0,GA
Georgia,2008.0,20-24 years,Female,12.0,326054.0,3.7,1,GA
Georgia,2008.0,20-24 years,Male,54.0,338168.0,16.0,0,GA
Georgia,2008.0,25-34 years,Female,41.0,674546.0,6.1,0,GA
Georgia,2008.0,25-34 years,Male,139.0,655996.0,21.2,0,GA
Georgia,2008.0,35-44 years,Female,100.0,724702.0,13.8,0,GA
Georgia,2008.0,35-44 years,Male,108.0,703355.0,15.4,0,GA
Georgia,2008.0,45-54 years,Female,123.0,692321.0,17.8,0,GA
Georgia,2008.0,45-54 years,Male,167.0,656300.0,25.4,0,GA
Georgia,2008.0,55-64 years,Female,44.0,524068.0,8.4,0,GA
Georgia,2008.0,55-64 years,Male,60.0,473199.0,12.7,0,GA
Georgia,2008.0,75-84 years,Female,16.0,182608.0,8.8,1,GA
Georgia,2009.0,15-19 years,Male,13.0,364583.0,3.6,1,GA
Georgia,2009.0,20-24 years,Female,16.0,331636.0,4.8,1,GA
Georgia,2009.0,20-24 years,Male,57.0,344616.0,16.5,0,GA
Georgia,2009.0,25-34 years,Female,69.0,677348.0,10.2,0,GA
Georgia,2009.0,25-34 years,Male,119.0,660831.0,18.0,0,GA
Georgia,2009.0,35-44 years,Female,94.0,717945.0,13.1,0,GA
Georgia,2009.0,35-44 years,Male,137.0,693928.0,19.7,0,GA
Georgia,2009.0,45-54 years,Female,150.0,705065.0,21.3,0,GA
Georgia,2009.0,45-54 years,Male,160.0,669102.0,23.9,0,GA
Georgia,2009.0,55-64 years,Female,62.0,545615.0,11.4,0,GA
Georgia,2009.0,55-64 years,Male,66.0,490869.0,13.4,0,GA
Georgia,2009.0,65-74 years,Female,16.0,317966.0,5.0,1,GA
Georgia,2009.0,75-84 years,Female,11.0,184178.0,6.0,1,GA
Georgia,2010.0,15-19 years,Male,15.0,362934.0,4.1,1,GA
Georgia,2010.0,20-24 years,Female,19.0,335603.0,5.7,1,GA
Georgia,2010.0,20-24 years,Male,60.0,344477.0,17.4,0,GA
Georgia,2010.0,25-34 years,Female,58.0,677350.0,8.6,0,GA
Georgia,2010.0,25-34 years,Male,128.0,658210.0,19.4,0,GA
Georgia,2010.0,35-44 years,Female,120.0,712988.0,16.8,0,GA
Georgia,2010.0,35-44 years,Male,132.0,684552.0,19.3,0,GA
Georgia,2010.0,45-54 years,Female,146.0,713772.0,20.5,0,GA
Georgia,2010.0,45-54 years,Male,175.0,677480.0,25.8,0,GA
Georgia,2010.0,55-64 years,Female,74.0,563228.0,13.1,0,GA
Georgia,2010.0,55-64 years,Male,72.0,506329.0,14.2,0,GA
Georgia,2010.0,65-74 years,Female,14.0,327366.0,4.3,1,GA
Georgia,2011.0,15-19 years,Female,11.0,343046.0,3.2,1,GA
Georgia,2011.0,15-19 years,Male,16.0,361949.0,4.4,1,GA
Georgia,2011.0,20-24 years,Female,19.0,347115.0,5.5,1,GA
Georgia,2011.0,20-24 years,Male,48.0,358672.0,13.4,0,GA
Georgia,2011.0,25-34 years,Female,57.0,682423.0,8.4,0,GA
Georgia,2011.0,25-34 years,Male,149.0,669087.0,22.3,0,GA
Georgia,2011.0,35-44 years,Female,119.0,705632.0,16.9,0,GA
Georgia,2011.0,35-44 years,Male,122.0,677877.0,18.0,0,GA
Georgia,2011.0,45-54 years,Female,157.0,717550.0,21.9,0,GA
Georgia,2011.0,45-54 years,Male,166.0,682670.0,24.3,0,GA
Georgia,2011.0,55-64 years,Female,68.0,588447.0,11.6,0,GA
Georgia,2011.0,55-64 years,Male,75.0,528714.0,14.2,0,GA
Georgia,2011.0,65-74 years,Female,15.0,343025.0,4.4,1,GA
Georgia,2011.0,65-74 years,Male,10.0,293070.0,3.4,1,GA
Georgia,2011.0,75-84 years,Female,10.0,189876.0,5.3,1,GA
Georgia,2012.0,20-24 years,Female,21.0,356878.0,5.9,0,GA
Georgia,2012.0,20-24 years,Male,46.0,370448.0,12.4,0,GA
Georgia,2012.0,25-34 years,Female,71.0,686079.0,10.3,0,GA
Georgia,2012.0,25-34 years,Male,136.0,674297.0,20.2,0,GA
Georgia,2012.0,35-44 years,Female,114.0,705022.0,16.2,0,GA
Georgia,2012.0,35-44 years,Male,135.0,673789.0,20.0,0,GA
Georgia,2012.0,45-54 years,Female,149.0,717362.0,20.8,0,GA
Georgia,2012.0,45-54 years,Male,154.0,682642.0,22.6,0,GA
Georgia,2012.0,55-64 years,Female,82.0,598217.0,13.7,0,GA
Georgia,2012.0,55-64 years,Male,70.0,537202.0,13.0,0,GA
Georgia,2012.0,65-74 years,Female,20.0,369734.0,5.4,0,GA
Georgia,2012.0,65-74 years,Male,18.0,317102.0,5.7,1,GA
Georgia,2012.0,75-84 years,Female,10.0,193420.0,5.2,1,GA
Georgia,2013.0,20-24 years,Female,24.0,358636.0,6.7,0,GA
Georgia,2013.0,20-24 years,Male,52.0,375101.0,13.9,0,GA
Georgia,2013.0,25-34 years,Female,59.0,689924.0,8.6,0,GA
Georgia,2013.0,25-34 years,Male,146.0,675178.0,21.6,0,GA
Georgia,2013.0,35-44 years,Female,114.0,704794.0,16.2,0,GA
Georgia,2013.0,35-44 years,Male,126.0,669600.0,18.8,0,GA
Georgia,2013.0,45-54 years,Female,150.0,716414.0,20.9,0,GA
Georgia,2013.0,45-54 years,Male,140.0,681358.0,20.5,0,GA
Georgia,2013.0,55-64 years,Female,94.0,608908.0,15.4,0,GA
Georgia,2013.0,55-64 years,Male,106.0,546634.0,19.4,0,GA
Georgia,2013.0,65-74 years,Female,23.0,392790.0,5.9,0,GA
Georgia,2013.0,65-74 years,Male,25.0,336830.0,7.4,0,GA
Georgia,2013.0,75-84 years,Female,10.0,197540.0,5.1,1,GA
Georgia,2014.0,20-24 years,Female,23.0,361409.0,6.4,0,GA
Georgia,2014.0,20-24 years,Male,78.0,379323.0,20.6,0,GA
Georgia,2014.0,25-34 years,Female,75.0,699002.0,10.7,0,GA
Georgia,2014.0,25-34 years,Male,186.0,684641.0,27.2,0,GA
Georgia,2014.0,35-44 years,Female,116.0,704821.0,16.5,0,GA
Georgia,2014.0,35-44 years,Male,158.0,666216.0,23.7,0,GA
Georgia,2014.0,45-54 years,Female,152.0,717477.0,21.2,0,GA
Georgia,2014.0,45-54 years,Male,146.0,681509.0,21.4,0,GA
Georgia,2014.0,55-64 years,Female,94.0,621535.0,15.1,0,GA
Georgia,2014.0,55-64 years,Male,91.0,557976.0,16.3,0,GA
Georgia,2014.0,65-74 years,Female,33.0,414368.0,8.0,0,GA
Georgia,2014.0,65-74 years,Male,16.0,354353.0,4.5,1,GA
Georgia,2014.0,75-84 years,Female,13.0,203803.0,6.4,1,GA
Georgia,2015.0,15-19 years,Male,16.0,361882.0,4.4,1,GA
Georgia,2015.0,20-24 years,Female,24.0,358487.0,6.7,0,GA
Georgia,2015.0,20-24 years,Male,65.0,378786.0,17.2,0,GA
Georgia,2015.0,25-34 years,Female,99.0,709590.0,14.0,0,GA
Georgia,2015.0,25-34 years,Male,225.0,692567.0,32.5,0,GA
Georgia,2015.0,35-44 years,Female,132.0,706318.0,18.7,0,GA
Georgia,2015.0,35-44 years,Male,157.0,664401.0,23.6,0,GA
Georgia,2015.0,45-54 years,Female,141.0,721498.0,19.5,0,GA
Georgia,2015.0,45-54 years,Male,145.0,685211.0,21.2,0,GA
Georgia,2015.0,55-64 years,Female,99.0,636377.0,15.6,0,GA
Georgia,2015.0,55-64 years,Male,104.0,572795.0,18.2,0,GA
Georgia,2015.0,65-74 years,Female,29.0,434645.0,6.7,0,GA
Georgia,2015.0,65-74 years,Male,27.0,370342.0,7.3,0,GA
Georgia,2015.0,75-84 years,Female,11.0,210554.0,5.2,1,GA
Hawaii,1999.0,35-44 years,Male,21.0,97666.0,21.5,0,HI
Hawaii,1999.0,45-54 years,Male,20.0,83710.0,23.9,0,HI
Hawaii,2000.0,35-44 years,Male,18.0,96569.0,18.6,1,HI
Hawaii,2000.0,45-54 years,Male,17.0,85636.0,19.9,1,HI
Hawaii,2001.0,35-44 years,Male,16.0,95181.0,16.8,1,HI
Hawaii,2001.0,45-54 years,Male,15.0,89002.0,16.9,1,HI
Hawaii,2002.0,35-44 years,Male,20.0,93744.0,21.3,0,HI
Hawaii,2002.0,45-54 years,Female,11.0,90248.0,12.2,1,HI
Hawaii,2002.0,45-54 years,Male,18.0,90718.0,19.8,1,HI
Hawaii,2003.0,35-44 years,Male,17.0,91811.0,18.5,1,HI
Hawaii,2003.0,45-54 years,Male,35.0,92001.0,38.0,0,HI
Hawaii,2004.0,35-44 years,Male,26.0,91083.0,28.5,0,HI
Hawaii,2004.0,45-54 years,Male,28.0,94143.0,29.7,0,HI
Hawaii,2004.0,55-64 years,Male,13.0,67717.0,19.2,1,HI
Hawaii,2005.0,35-44 years,Female,13.0,90727.0,14.3,1,HI
Hawaii,2005.0,35-44 years,Male,19.0,91478.0,20.8,1,HI
Hawaii,2005.0,45-54 years,Female,19.0,95188.0,20.0,1,HI
Hawaii,2005.0,45-54 years,Male,32.0,94792.0,33.8,0,HI
Hawaii,2005.0,55-64 years,Male,13.0,71880.0,18.1,1,HI
Hawaii,2006.0,35-44 years,Male,12.0,91665.0,13.1,1,HI
Hawaii,2006.0,45-54 years,Female,12.0,95949.0,12.5,1,HI
Hawaii,2006.0,45-54 years,Male,24.0,95929.0,25.0,0,HI
Hawaii,2007.0,25-34 years,Male,10.0,89993.0,11.1,1,HI
Hawaii,2007.0,35-44 years,Female,11.0,89573.0,12.3,1,HI
Hawaii,2007.0,35-44 years,Male,23.0,90491.0,25.4,0,HI
Hawaii,2007.0,45-54 years,Female,18.0,96617.0,18.6,1,HI
Hawaii,2007.0,45-54 years,Male,38.0,96529.0,39.4,0,HI
Hawaii,2007.0,55-64 years,Male,18.0,79144.0,22.7,1,HI
Hawaii,2008.0,25-34 years,Male,11.0,92618.0,11.9,1,HI
Hawaii,2008.0,35-44 years,Male,18.0,90153.0,20.0,1,HI
Hawaii,2008.0,45-54 years,Female,23.0,96981.0,23.7,0,HI
Hawaii,2008.0,45-54 years,Male,34.0,96841.0,35.1,0,HI
Hawaii,2009.0,25-34 years,Male,12.0,94464.0,12.7,1,HI
Hawaii,2009.0,35-44 years,Male,19.0,89351.0,21.3,1,HI
Hawaii,2009.0,45-54 years,Male,42.0,96729.0,43.4,0,HI
Hawaii,2009.0,55-64 years,Male,23.0,84759.0,27.1,0,HI
Hawaii,2010.0,25-34 years,Male,12.0,95604.0,12.6,1,HI
Hawaii,2010.0,35-44 years,Male,30.0,89247.0,33.6,0,HI
Hawaii,2010.0,45-54 years,Female,17.0,96721.0,17.6,1,HI
Hawaii,2010.0,45-54 years,Male,30.0,97044.0,30.9,0,HI
Hawaii,2010.0,55-64 years,Male,20.0,87027.0,23.0,0,HI
Hawaii,2011.0,25-34 years,Male,11.0,100559.0,10.9,1,HI
Hawaii,2011.0,35-44 years,Female,16.0,85893.0,18.6,1,HI
Hawaii,2011.0,35-44 years,Male,20.0,88377.0,22.6,0,HI
Hawaii,2011.0,45-54 years,Female,23.0,94675.0,24.3,0,HI
Hawaii,2011.0,45-54 years,Male,37.0,94803.0,39.0,0,HI
Hawaii,2011.0,55-64 years,Female,10.0,90844.0,11.0,1,HI
Hawaii,2011.0,55-64 years,Male,39.0,88897.0,43.9,0,HI
Hawaii,2012.0,25-34 years,Male,16.0,106109.0,15.1,1,HI
Hawaii,2012.0,35-44 years,Female,12.0,85528.0,14.0,1,HI
Hawaii,2012.0,35-44 years,Male,23.0,89025.0,25.8,0,HI
Hawaii,2012.0,45-54 years,Female,14.0,92411.0,15.1,1,HI
Hawaii,2012.0,45-54 years,Male,28.0,92483.0,30.3,0,HI
Hawaii,2012.0,55-64 years,Female,10.0,91050.0,11.0,1,HI
Hawaii,2012.0,55-64 years,Male,22.0,88570.0,24.8,0,HI
Hawaii,2013.0,25-34 years,Male,18.0,110880.0,16.2,1,HI
Hawaii,2013.0,35-44 years,Female,12.0,85441.0,14.0,1,HI
Hawaii,2013.0,35-44 years,Male,25.0,90411.0,27.7,0,HI
Hawaii,2013.0,45-54 years,Female,16.0,90421.0,17.7,1,HI
Hawaii,2013.0,45-54 years,Male,20.0,90309.0,22.1,0,HI
Hawaii,2013.0,55-64 years,Female,12.0,91331.0,13.1,1,HI
Hawaii,2013.0,55-64 years,Male,27.0,88312.0,30.6,0,HI
Hawaii,2014.0,35-44 years,Male,19.0,90761.0,20.9,1,HI
Hawaii,2014.0,45-54 years,Female,18.0,89345.0,20.1,1,HI
Hawaii,2014.0,45-54 years,Male,37.0,88829.0,41.7,0,HI
Hawaii,2014.0,55-64 years,Female,11.0,91506.0,12.0,1,HI
Hawaii,2014.0,55-64 years,Male,25.0,88275.0,28.3,0,HI
Hawaii,2015.0,25-34 years,Male,18.0,116502.0,15.5,1,HI
Hawaii,2015.0,35-44 years,Male,23.0,91371.0,25.2,0,HI
Hawaii,2015.0,45-54 years,Male,34.0,87537.0,38.8,0,HI
Hawaii,2015.0,55-64 years,Female,24.0,91504.0,26.2,0,HI
Hawaii,2015.0,55-64 years,Male,33.0,87939.0,37.5,0,HI
Idaho,1999.0,35-44 years,Female,11.0,96110.0,11.4,1,ID
Idaho,1999.0,35-44 years,Male,11.0,97386.0,11.3,1,ID
Idaho,1999.0,45-54 years,Male,11.0,82912.0,13.3,1,ID
Idaho,2000.0,35-44 years,Male,10.0,96959.0,10.3,1,ID
Idaho,2000.0,45-54 years,Male,12.0,85643.0,14.0,1,ID
Idaho,2001.0,25-34 years,Male,10.0,87535.0,11.4,1,ID
Idaho,2001.0,35-44 years,Female,12.0,95482.0,12.6,1,ID
Idaho,2001.0,35-44 years,Male,26.0,96772.0,26.9,0,ID
Idaho,2001.0,45-54 years,Female,10.0,88944.0,11.2,1,ID
Idaho,2001.0,45-54 years,Male,12.0,89967.0,13.3,1,ID
Idaho,2002.0,35-44 years,Female,19.0,94397.0,20.1,1,ID
Idaho,2002.0,35-44 years,Male,15.0,95632.0,15.7,1,ID
Idaho,2002.0,45-54 years,Female,17.0,91210.0,18.6,1,ID
Idaho,2002.0,45-54 years,Male,26.0,91690.0,28.4,0,ID
Idaho,2003.0,25-34 years,Male,12.0,89921.0,13.3,1,ID
Idaho,2003.0,35-44 years,Female,17.0,93300.0,18.2,1,ID
Idaho,2003.0,35-44 years,Male,20.0,95049.0,21.0,0,ID
Idaho,2003.0,45-54 years,Female,18.0,93622.0,19.2,1,ID
Idaho,2003.0,45-54 years,Male,15.0,93400.0,16.1,1,ID
Idaho,2004.0,35-44 years,Female,17.0,93353.0,18.2,1,ID
Idaho,2004.0,35-44 years,Male,16.0,95427.0,16.8,1,ID
Idaho,2004.0,45-54 years,Female,15.0,96053.0,15.6,1,ID
Idaho,2004.0,45-54 years,Male,12.0,95323.0,12.6,1,ID
Idaho,2005.0,25-34 years,Male,11.0,94666.0,11.6,1,ID
Idaho,2005.0,35-44 years,Female,10.0,94016.0,10.6,1,ID
Idaho,2005.0,35-44 years,Male,25.0,95500.0,26.2,0,ID
Idaho,2005.0,45-54 years,Female,15.0,99071.0,15.1,1,ID
Idaho,2005.0,45-54 years,Male,23.0,98255.0,23.4,0,ID
Idaho,2006.0,25-34 years,Male,18.0,98113.0,18.3,1,ID
Idaho,2006.0,35-44 years,Female,21.0,95032.0,22.1,0,ID
Idaho,2006.0,35-44 years,Male,18.0,96956.0,18.6,1,ID
Idaho,2006.0,45-54 years,Female,18.0,101979.0,17.7,1,ID
Idaho,2006.0,45-54 years,Male,16.0,100863.0,15.9,1,ID
Idaho,2007.0,25-34 years,Female,11.0,96577.0,11.4,1,ID
Idaho,2007.0,25-34 years,Male,15.0,101789.0,14.7,1,ID
Idaho,2007.0,35-44 years,Female,14.0,95382.0,14.7,1,ID
Idaho,2007.0,35-44 years,Male,11.0,97532.0,11.3,1,ID
Idaho,2007.0,45-54 years,Female,27.0,103821.0,26.0,0,ID
Idaho,2007.0,45-54 years,Male,22.0,102642.0,21.4,0,ID
Idaho,2008.0,25-34 years,Female,11.0,99526.0,11.1,1,ID
Idaho,2008.0,25-34 years,Male,14.0,104484.0,13.4,1,ID
Idaho,2008.0,35-44 years,Female,22.0,95139.0,23.1,0,ID
Idaho,2008.0,35-44 years,Male,12.0,97617.0,12.3,1,ID
Idaho,2008.0,45-54 years,Female,20.0,104884.0,19.1,0,ID
Idaho,2008.0,45-54 years,Male,21.0,103570.0,20.3,0,ID
Idaho,2008.0,55-64 years,Female,15.0,84512.0,17.7,1,ID
Idaho,2008.0,55-64 years,Male,13.0,83736.0,15.5,1,ID
Idaho,2009.0,25-34 years,Female,15.0,101154.0,14.8,1,ID
Idaho,2009.0,25-34 years,Male,19.0,106571.0,17.8,1,ID
Idaho,2009.0,35-44 years,Female,23.0,94626.0,24.3,0,ID
Idaho,2009.0,35-44 years,Male,20.0,97319.0,20.6,0,ID
Idaho,2009.0,45-54 years,Female,36.0,105242.0,34.2,0,ID
Idaho,2009.0,45-54 years,Male,20.0,103656.0,19.3,0,ID
Idaho,2009.0,55-64 years,Female,13.0,87924.0,14.8,1,ID
Idaho,2010.0,25-34 years,Female,17.0,101941.0,16.7,1,ID
Idaho,2010.0,25-34 years,Male,18.0,107024.0,16.8,1,ID
Idaho,2010.0,35-44 years,Female,21.0,94512.0,22.2,0,ID
Idaho,2010.0,35-44 years,Male,19.0,97097.0,19.6,1,ID
Idaho,2010.0,45-54 years,Female,32.0,104985.0,30.5,0,ID
Idaho,2010.0,45-54 years,Male,22.0,103552.0,21.2,0,ID
Idaho,2010.0,55-64 years,Female,16.0,90676.0,17.6,1,ID
Idaho,2010.0,55-64 years,Male,13.0,89637.0,14.5,1,ID
Idaho,2011.0,25-34 years,Male,26.0,107838.0,24.1,0,ID
Idaho,2011.0,35-44 years,Female,25.0,94864.0,26.4,0,ID
Idaho,2011.0,35-44 years,Male,23.0,97619.0,23.6,0,ID
Idaho,2011.0,45-54 years,Female,33.0,103722.0,31.8,0,ID
Idaho,2011.0,45-54 years,Male,19.0,102380.0,18.6,1,ID
Idaho,2011.0,55-64 years,Female,15.0,95174.0,15.8,1,ID
Idaho,2011.0,55-64 years,Male,14.0,93570.0,15.0,1,ID
Idaho,2012.0,25-34 years,Female,11.0,103625.0,10.6,1,ID
Idaho,2012.0,25-34 years,Male,18.0,107199.0,16.8,1,ID
Idaho,2012.0,35-44 years,Female,24.0,95951.0,25.0,0,ID
Idaho,2012.0,35-44 years,Male,21.0,98382.0,21.3,0,ID
Idaho,2012.0,45-54 years,Female,31.0,102066.0,30.4,0,ID
Idaho,2012.0,45-54 years,Male,23.0,101007.0,22.8,0,ID
Idaho,2012.0,55-64 years,Female,15.0,97382.0,15.4,1,ID
Idaho,2012.0,55-64 years,Male,18.0,94791.0,19.0,1,ID
Idaho,2013.0,25-34 years,Female,14.0,104889.0,13.3,1,ID
Idaho,2013.0,25-34 years,Male,20.0,107673.0,18.6,0,ID
Idaho,2013.0,35-44 years,Female,23.0,97146.0,23.7,0,ID
Idaho,2013.0,35-44 years,Male,17.0,99597.0,17.1,1,ID
Idaho,2013.0,45-54 years,Female,34.0,100501.0,33.8,0,ID
Idaho,2013.0,45-54 years,Male,36.0,99940.0,36.0,0,ID
Idaho,2013.0,55-64 years,Female,18.0,99467.0,18.1,1,ID
Idaho,2013.0,55-64 years,Male,18.0,96222.0,18.7,1,ID
Idaho,2014.0,25-34 years,Female,20.0,106645.0,18.8,0,ID
Idaho,2014.0,25-34 years,Male,18.0,108824.0,16.5,1,ID
Idaho,2014.0,35-44 years,Female,25.0,98560.0,25.4,0,ID
Idaho,2014.0,35-44 years,Male,27.0,101183.0,26.7,0,ID
Idaho,2014.0,45-54 years,Female,29.0,99748.0,29.1,0,ID
Idaho,2014.0,45-54 years,Male,22.0,99398.0,22.1,0,ID
Idaho,2014.0,55-64 years,Female,22.0,101667.0,21.6,0,ID
Idaho,2014.0,55-64 years,Male,11.0,97737.0,11.3,1,ID
Idaho,2015.0,20-24 years,Male,12.0,58481.0,20.5,1,ID
Idaho,2015.0,25-34 years,Female,11.0,107837.0,10.2,1,ID
Idaho,2015.0,25-34 years,Male,20.0,109854.0,18.2,0,ID
Idaho,2015.0,35-44 years,Female,32.0,99926.0,32.0,0,ID
Idaho,2015.0,35-44 years,Male,33.0,102706.0,32.1,0,ID
Idaho,2015.0,45-54 years,Female,33.0,99622.0,33.1,0,ID
Idaho,2015.0,45-54 years,Male,22.0,99160.0,22.2,0,ID
Idaho,2015.0,55-64 years,Female,19.0,103732.0,18.3,1,ID
Idaho,2015.0,55-64 years,Male,13.0,99838.0,13.0,1,ID
Illinois,1999.0,15-19 years,Male,13.0,462476.0,2.8,1,IL
Illinois,1999.0,20-24 years,Female,12.0,408098.0,2.9,1,IL
Illinois,1999.0,20-24 years,Male,50.0,425667.0,11.7,0,IL
Illinois,1999.0,25-34 years,Female,47.0,906416.0,5.2,0,IL
Illinois,1999.0,25-34 years,Male,132.0,919295.0,14.4,0,IL
Illinois,1999.0,35-44 years,Female,92.0,1001148.0,9.2,0,IL
Illinois,1999.0,35-44 years,Male,229.0,986053.0,23.2,0,IL
Illinois,1999.0,45-54 years,Female,45.0,808142.0,5.6,0,IL
Illinois,1999.0,45-54 years,Male,138.0,775959.0,17.8,0,IL
Illinois,1999.0,55-64 years,Female,13.0,537661.0,2.4,1,IL
Illinois,1999.0,55-64 years,Male,27.0,491627.0,5.5,0,IL
Illinois,2000.0,15-19 years,Male,24.0,463558.0,5.2,0,IL
Illinois,2000.0,20-24 years,Female,13.0,416126.0,3.1,1,IL
Illinois,2000.0,20-24 years,Male,46.0,435863.0,10.6,0,IL
Illinois,2000.0,25-34 years,Female,44.0,897119.0,4.9,0,IL
Illinois,2000.0,25-34 years,Male,131.0,913411.0,14.3,0,IL
